ensembl_gene_id	chromosome_name	gene_biotype	description	protein_id	go_id
1538	AAEL013959	1	protein_coding			GO:0003676
1539	AAEL013959	1	protein_coding			GO:0015074
1540	AAEL013959	1	protein_coding			
1541	AAEL014000	1	protein_coding		EAT33725.1	
1542	AAEL014196	1	protein_coding			
1543	AAEL014295	1	protein_coding			GO:0000398
1544	AAEL014295	1	protein_coding			GO:0005681
1545	AAEL014331	1	protein_coding	protein phosphatase 2c [Source:VB Community Annotation]		GO:0003824
1546	AAEL014331	1	protein_coding	protein phosphatase 2c [Source:VB Community Annotation]		GO:0043169
1547	AAEL014331	1	protein_coding	protein phosphatase 2c [Source:VB Community Annotation]		GO:0046872
1548	AAEL014331	1	protein_coding	protein phosphatase 2c [Source:VB Community Annotation]		GO:0004722
1549	AAEL014331	1	protein_coding	protein phosphatase 2c [Source:VB Community Annotation]		GO:0006470
1550	AAEL014333	1	protein_coding			
1551	AAEL014357	1	protein_coding			
1552	AAEL014389	1	protein_coding			GO:0008270
1553	AAEL014389	1	protein_coding			GO:0006355
1554	AAEL014389	1	protein_coding			GO:0005634
1555	AAEL014406	1	protein_coding			GO:0008270
1556	AAEL014406	1	protein_coding			GO:0005634
1557	AAEL014406	1	protein_coding			GO:0003700
1558	AAEL014406	1	protein_coding			GO:0003676
1559	AAEL014501	1	protein_coding	Mediator of RNA polymerase II transcription subunit 10 (Med10) [Source:VB Community Annotation]	EAT33233.1	GO:0003712
1560	AAEL014501	1	protein_coding	Mediator of RNA polymerase II transcription subunit 10 (Med10) [Source:VB Community Annotation]	EAT33233.1	GO:0006357
1561	AAEL014501	1	protein_coding	Mediator of RNA polymerase II transcription subunit 10 (Med10) [Source:VB Community Annotation]	EAT33233.1	GO:0016592
1562	AAEL014505	1	protein_coding	succinate dehydrogenase, putative [Source:VB Community Annotation]	EAT33234.1	GO:0016020
1563	AAEL014505	1	protein_coding	succinate dehydrogenase, putative [Source:VB Community Annotation]	EAT33234.1	GO:0016021
1564	AAEL014505	1	protein_coding	succinate dehydrogenase, putative [Source:VB Community Annotation]	EAT33234.1	GO:0046872
1565	AAEL014505	1	protein_coding	succinate dehydrogenase, putative [Source:VB Community Annotation]	EAT33234.1	GO:0005743
1566	AAEL014505	1	protein_coding	succinate dehydrogenase, putative [Source:VB Community Annotation]	EAT33234.1	GO:0005740
1567	AAEL014505	1	protein_coding	succinate dehydrogenase, putative [Source:VB Community Annotation]	EAT33234.1	GO:0006099
1568	AAEL014518	1	protein_coding			
1569	AAEL014551	1	protein_coding	triacylglycerol lipase, pancreatic [Source:VB Community Annotation]		GO:0052689
1570	AAEL014551	1	protein_coding	triacylglycerol lipase, pancreatic [Source:VB Community Annotation]		GO:0006629
1571	AAEL014583	1	protein_coding	60S acidic ribosomal protein P2 [Source:UniProtKB/TrEMBL;Acc:Q1HRM9]	EAT33156.1	GO:0003735
1572	AAEL014583	1	protein_coding	60S acidic ribosomal protein P2 [Source:UniProtKB/TrEMBL;Acc:Q1HRM9]	EAT33156.1	GO:0005840
1573	AAEL014583	1	protein_coding	60S acidic ribosomal protein P2 [Source:UniProtKB/TrEMBL;Acc:Q1HRM9]	EAT33156.1	GO:0006414
1574	AAEL014583	1	protein_coding	60S acidic ribosomal protein P2 [Source:UniProtKB/TrEMBL;Acc:Q1HRM9]	EAT33156.1	GO:0005622
1575	AAEL014583	1	protein_coding	60S acidic ribosomal protein P2 [Source:UniProtKB/TrEMBL;Acc:Q1HRM9]	EAT33155.1	GO:0003735
1576	AAEL014583	1	protein_coding	60S acidic ribosomal protein P2 [Source:UniProtKB/TrEMBL;Acc:Q1HRM9]	EAT33155.1	GO:0005840
1577	AAEL014583	1	protein_coding	60S acidic ribosomal protein P2 [Source:UniProtKB/TrEMBL;Acc:Q1HRM9]	EAT33155.1	GO:0006414
1578	AAEL014583	1	protein_coding	60S acidic ribosomal protein P2 [Source:UniProtKB/TrEMBL;Acc:Q1HRM9]	EAT33155.1	GO:0005622
1579	AAEL014655	1	protein_coding			
1580	AAEL014657	1	protein_coding		EAT33085.1	GO:0016021
1581	AAEL014702	1	protein_coding	lysyl-tRNA synthetase [Source:VB Community Annotation]		GO:0005524
1582	AAEL014702	1	protein_coding	lysyl-tRNA synthetase [Source:VB Community Annotation]		GO:0005737
1583	AAEL014702	1	protein_coding	lysyl-tRNA synthetase [Source:VB Community Annotation]		GO:0003676
1584	AAEL014702	1	protein_coding	lysyl-tRNA synthetase [Source:VB Community Annotation]		GO:0004812
1585	AAEL014702	1	protein_coding	lysyl-tRNA synthetase [Source:VB Community Annotation]		GO:0006418
1586	AAEL014702	1	protein_coding	lysyl-tRNA synthetase [Source:VB Community Annotation]		GO:0000166
1587	AAEL014702	1	protein_coding	lysyl-tRNA synthetase [Source:VB Community Annotation]		GO:0006430
1588	AAEL014702	1	protein_coding	lysyl-tRNA synthetase [Source:VB Community Annotation]		GO:0004824
1589	AAEL014704	1	protein_coding	U3 small nucleolar RNA (U3 snoRNA) associated protein [Source:VB Community Annotation]		GO:0005515
1590	AAEL014705	1	protein_coding			GO:0005515
1591	AAEL014749	1	protein_coding	ral [Source:VB Community Annotation]	EAT32994.1	GO:0016020
1592	AAEL014749	1	protein_coding	ral [Source:VB Community Annotation]	EAT32994.1	GO:0007165
1593	AAEL014749	1	protein_coding	ral [Source:VB Community Annotation]	EAT32994.1	GO:0003924
1594	AAEL014749	1	protein_coding	ral [Source:VB Community Annotation]	EAT32994.1	GO:0005525
1595	AAEL014749	1	protein_coding	ral [Source:VB Community Annotation]	EAT32995.1	GO:0016020
1596	AAEL014749	1	protein_coding	ral [Source:VB Community Annotation]	EAT32995.1	GO:0007165
1597	AAEL014749	1	protein_coding	ral [Source:VB Community Annotation]	EAT32995.1	GO:0003924
1598	AAEL014749	1	protein_coding	ral [Source:VB Community Annotation]	EAT32995.1	GO:0005525
1599	AAEL014853	1	protein_coding	otoferlin [Source:VB Community Annotation]		GO:0016021
1600	AAEL015095	1	protein_coding			GO:0005515
1601	AAEL015127	1	protein_coding			GO:0005634
1602	AAEL015216	1	protein_coding	serine/threonine-protein kinase vrk [Source:VB Community Annotation]	EAT32615.1	GO:0005524
1603	AAEL015216	1	protein_coding	serine/threonine-protein kinase vrk [Source:VB Community Annotation]	EAT32615.1	GO:0004672
1604	AAEL015216	1	protein_coding	serine/threonine-protein kinase vrk [Source:VB Community Annotation]	EAT32615.1	GO:0006468
1605	AAEL015238	1	protein_coding	UPF0729 protein AAEL015238 [Source:UniProtKB/Swiss-Prot;Acc:Q16EE5]	EAT32602.1	
1606	AAEL015356	1	protein_coding			GO:0016021
1607	AAEL015393	1	protein_coding			
1608	AAEL015559	1	protein_coding	zinc carboxypeptidase [Source:VB Community Annotation]		GO:0008270
1609	AAEL015559	1	protein_coding	zinc carboxypeptidase [Source:VB Community Annotation]		GO:0006508
1610	AAEL015559	1	protein_coding	zinc carboxypeptidase [Source:VB Community Annotation]		GO:0004181
1611	AAEL015559	1	protein_coding	zinc carboxypeptidase [Source:VB Community Annotation]		GO:0004180
1612	AAEL015640	1	protein_coding	transcription factor IIIA, putative [Source:VB Community Annotation]	EAT32245.1	GO:0003676
1613	AAEL017081	1	protein_coding		EJY57519.1	GO:0005507
1614	AAEL017081	1	protein_coding		EJY57519.1	GO:0016531
1615	AAEL017081	1	protein_coding		EJY57519.1	GO:0006825
1616	AAEL017081	1	protein_coding		EJY57519.1	GO:0005758
1617	AAEL017081	1	protein_coding		EJY57518.1	GO:0005507
1618	AAEL017081	1	protein_coding		EJY57518.1	GO:0016531
1619	AAEL017081	1	protein_coding		EJY57518.1	GO:0006825
1620	AAEL017081	1	protein_coding		EJY57518.1	GO:0005758
1621	AAEL017391	1	protein_coding			GO:0008270
1622	AAEL017391	1	protein_coding			GO:0006355
1623	AAEL017391	1	protein_coding			GO:0005634
1624	AAEL017391	1	protein_coding			GO:0003712
1625	AAEL017391	1	protein_coding			GO:0004402
1626	AAEL017391	1	protein_coding			GO:0016573
1627	AAEL017391	1	protein_coding			GO:0003713
1628	AAEL017391	1	protein_coding			GO:0000123
1629	AAEL017391	1	protein_coding			GO:0005515
1630	AAEL017994	1	protein_coding			
1631	AAEL018189	1	protein_coding	PCR Gastrin/Cholecystokinin Family [Source:VB Community Annotation]		GO:0016021
1632	AAEL018189	1	protein_coding	PCR Gastrin/Cholecystokinin Family [Source:VB Community Annotation]		GO:0007186
1633	AAEL018189	1	protein_coding	PCR Gastrin/Cholecystokinin Family [Source:VB Community Annotation]		GO:0004930
1634	AAEL018212	1	protein_coding	Ubiquitinyl hydrolase 1 [Source:UniProtKB/TrEMBL;Acc:A0A1S4G7V5]		GO:0008270
1635	AAEL018212	1	protein_coding	Ubiquitinyl hydrolase 1 [Source:UniProtKB/TrEMBL;Acc:A0A1S4G7V5]		GO:0006511
1636	AAEL018212	1	protein_coding	Ubiquitinyl hydrolase 1 [Source:UniProtKB/TrEMBL;Acc:A0A1S4G7V5]		GO:0036459
1637	AAEL018212	1	protein_coding	Ubiquitinyl hydrolase 1 [Source:UniProtKB/TrEMBL;Acc:A0A1S4G7V5]		GO:0016579
1638	AAEL019425	1	protein_coding			GO:0003713
1639	AAEL019481	1	protein_coding			GO:0003676
1640	AAEL019481	1	protein_coding			GO:0005515
1641	AAEL019521	1	protein_coding			GO:0007041
1642	AAEL019521	1	protein_coding			GO:0051219
1643	AAEL019521	1	protein_coding			GO:0038023
1644	AAEL019539	1	protein_coding			
1645	AAEL019626	1	protein_coding			GO:0005524
1646	AAEL019626	1	protein_coding			GO:0004672
1647	AAEL019626	1	protein_coding			GO:0006468
1648	AAEL019656	1	protein_coding			GO:0019239
1649	AAEL019656	1	protein_coding			GO:0009168
1650	AAEL019656	1	protein_coding			GO:0032264
1651	AAEL019656	1	protein_coding			GO:0003876
1652	AAEL019733	1	protein_coding			GO:0007165
1653	AAEL019733	1	protein_coding			GO:0005515
1654	AAEL019735	1	protein_coding			GO:0016740
1655	AAEL019735	1	protein_coding			GO:0005515
1656	AAEL019839	1	protein_coding			GO:0008270
1657	AAEL019839	1	protein_coding			GO:0005634
1658	AAEL019839	1	protein_coding			GO:0003700
1659	AAEL019839	1	protein_coding			GO:0003676
1660	AAEL019840	1	protein_coding			GO:0008270
1661	AAEL019840	1	protein_coding			GO:0005634
1662	AAEL019840	1	protein_coding			GO:0003700
1663	AAEL019840	1	protein_coding			GO:0003676
1664	AAEL019853	1	protein_coding			GO:0006508
1665	AAEL019853	1	protein_coding			GO:0004252
1666	AAEL019876	1	protein_coding			
1667	AAEL019877	1	protein_coding			GO:0005515
1668	AAEL019900	1	protein_coding			
1669	AAEL019943	1	protein_coding			
1670	AAEL019953	1	protein_coding			GO:0006508
1671	AAEL019953	1	protein_coding			GO:0004252
1672	AAEL019997	1	protein_coding			
1673	AAEL020033	1	protein_coding			GO:0003676
1674	AAEL020075	1	protein_coding			GO:0005515
1675	AAEL020095	1	protein_coding			GO:0046983
1676	AAEL020151	1	protein_coding			
1677	AAEL020162	1	protein_coding			GO:0016020
1678	AAEL020162	1	protein_coding			GO:0016021
1679	AAEL020162	1	protein_coding			GO:0055085
1680	AAEL020162	1	protein_coding			GO:0008271
1681	AAEL020162	1	protein_coding			GO:0015116
1682	AAEL020162	1	protein_coding			GO:0008272
1683	AAEL020203	1	protein_coding			GO:0030178
1684	AAEL020203	1	protein_coding			GO:0008013
1685	AAEL020203	1	protein_coding			GO:0016055
1686	AAEL020203	1	protein_coding			GO:0005515
1687	AAEL020230	1	protein_coding			
1688	AAEL020238	1	protein_coding			GO:0003735
1689	AAEL020238	1	protein_coding			GO:0006412
1690	AAEL020238	1	protein_coding			GO:0005840
1691	AAEL020238	1	protein_coding			GO:0015935
1692	AAEL020238	1	protein_coding			GO:0005622
1693	AAEL020359	1	protein_coding			GO:0003676
1694	AAEL020508	1	protein_coding			
1695	AAEL020542	1	protein_coding			GO:0008270
1696	AAEL020542	1	protein_coding			GO:0016558
1697	AAEL020542	1	protein_coding			GO:0007031
1698	AAEL020542	1	protein_coding			GO:0005779
1699	AAEL020542	1	protein_coding			GO:0005515
1700	AAEL020543	1	protein_coding			GO:0005634
1701	AAEL020543	1	protein_coding			GO:0006260
1702	AAEL020543	1	protein_coding			GO:0000808
1703	AAEL020559	1	protein_coding			GO:0003677
1704	AAEL020559	1	protein_coding			GO:0006355
1705	AAEL020559	1	protein_coding			GO:0005634
1706	AAEL020559	1	protein_coding			GO:0007165
1707	AAEL020559	1	protein_coding			GO:0003700
1708	AAEL020559	1	protein_coding		EAT38424.1	GO:0003677
1709	AAEL020559	1	protein_coding		EAT38424.1	GO:0006355
1710	AAEL020559	1	protein_coding		EAT38424.1	GO:0005634
1711	AAEL020559	1	protein_coding		EAT38424.1	GO:0005737
1712	AAEL020559	1	protein_coding		EAT38424.1	GO:0007165
1713	AAEL020559	1	protein_coding		EAT38424.1	GO:0003700
1714	AAEL020599	1	protein_coding			GO:0052689
1715	AAEL020599	1	protein_coding			GO:0006629
1716	AAEL020614	1	protein_coding			GO:0006508
1717	AAEL020614	1	protein_coding			GO:0004222
1718	AAEL020614	1	protein_coding			GO:0008237
1719	AAEL020709	1	protein_coding			GO:0005887
1720	AAEL020709	1	protein_coding			GO:0016010
1721	AAEL020789	1	protein_coding			
1722	AAEL020950	1	protein_coding			GO:0035556
1723	AAEL020960	1	protein_coding	Carboxypeptidase A [Source:UniProtKB/TrEMBL;Acc:Q6J6D9]		GO:0008270
1724	AAEL020960	1	protein_coding	Carboxypeptidase A [Source:UniProtKB/TrEMBL;Acc:Q6J6D9]		GO:0006508
1725	AAEL020960	1	protein_coding	Carboxypeptidase A [Source:UniProtKB/TrEMBL;Acc:Q6J6D9]		GO:0004181
1726	AAEL020960	1	protein_coding	Carboxypeptidase A [Source:UniProtKB/TrEMBL;Acc:Q6J6D9]		GO:0004180
1727	AAEL021061	1	protein_coding			
1728	AAEL021100	1	protein_coding			GO:0016021
1729	AAEL021100	1	protein_coding			GO:0007186
1730	AAEL021100	1	protein_coding			GO:0004930
1731	AAEL021100	1	protein_coding			GO:0005887
1732	AAEL021100	1	protein_coding			GO:0016907
1733	AAEL021103	1	protein_coding			
1734	AAEL021175	1	protein_coding			GO:0006383
1735	AAEL021175	1	protein_coding			GO:0005666
1736	AAEL021179	1	protein_coding			GO:0006144
1737	AAEL021179	1	protein_coding			GO:0033971
1738	AAEL021200	1	protein_coding			
1739	AAEL021231	1	protein_coding			GO:0003924
1740	AAEL021231	1	protein_coding			GO:0005525
1741	AAEL021254	1	protein_coding			
1742	AAEL021303	1	protein_coding			GO:0008270
1743	AAEL021303	1	protein_coding			GO:0005634
1744	AAEL021303	1	protein_coding			GO:0003700
1745	AAEL021303	1	protein_coding			GO:0003676
1746	AAEL021387	1	protein_coding			
1747	AAEL021471	1	protein_coding			GO:0016316
1748	AAEL021491	1	protein_coding			GO:0008270
1749	AAEL021548	1	protein_coding			GO:0005643
1750	AAEL021676	1	protein_coding			
1751	AAEL021728	1	protein_coding			GO:0006508
1752	AAEL021728	1	protein_coding			GO:0008236
1753	AAEL021868	1	protein_coding			GO:0008270
1754	AAEL021868	1	protein_coding			GO:0005634
1755	AAEL021868	1	protein_coding			GO:0003676
1756	AAEL021952	1	protein_coding			GO:0005634
1757	AAEL021952	1	protein_coding			GO:0045892
1758	AAEL021952	1	protein_coding			GO:0005719
1759	AAEL021953	1	protein_coding			GO:0003677
1760	AAEL021953	1	protein_coding			GO:0005524
1761	AAEL021953	1	protein_coding			GO:0016787
1762	AAEL021953	1	protein_coding			GO:0006281
1763	AAEL021953	1	protein_coding			GO:0043140
1764	AAEL022025	1	protein_coding			
1765	AAEL022184	1	protein_coding			GO:0005515
1766	AAEL022443	1	protein_coding			GO:0005524
1767	AAEL022443	1	protein_coding			GO:0004672
1768	AAEL022443	1	protein_coding			GO:0006468
1769	AAEL022505	1	protein_coding			GO:0005515
1770	AAEL022595	1	protein_coding			GO:0005634
1771	AAEL022595	1	protein_coding			GO:0003684
1772	AAEL022595	1	protein_coding			GO:0006281
1773	AAEL022595	1	protein_coding			GO:0004519
1774	AAEL022680	1	protein_coding			
1775	AAEL022743	1	protein_coding			GO:0005634
1776	AAEL022774	1	protein_coding			GO:0005634
1777	AAEL022774	1	protein_coding			GO:0045892
1778	AAEL022774	1	protein_coding			GO:0005719
1779	AAEL022855	1	protein_coding			GO:0035267
1780	AAEL022855	1	protein_coding			GO:0000812
1781	AAEL022914	1	protein_coding			GO:0009055
1782	AAEL022914	1	protein_coding			GO:0015035
1783	AAEL022914	1	protein_coding			GO:0045454
1784	AAEL023095	1	protein_coding			GO:0008270
1785	AAEL023095	1	protein_coding			GO:0005634
1786	AAEL023095	1	protein_coding			GO:0003700
1787	AAEL023095	1	protein_coding			GO:0003676
1788	AAEL023125	1	protein_coding			GO:0006508
1789	AAEL023125	1	protein_coding			GO:0004252
1790	AAEL023159	1	protein_coding			GO:0005515
1791	AAEL023159	1	protein_coding			GO:0005246
1792	AAEL023261	1	protein_coding			GO:0008270
1793	AAEL023261	1	protein_coding			GO:0005634
1794	AAEL023261	1	protein_coding			GO:0003700
1795	AAEL023261	1	protein_coding			GO:0003676
1796	AAEL023367	1	protein_coding			
1797	AAEL023552	1	protein_coding			GO:0005525
1798	AAEL023603	1	protein_coding			GO:0003677
1799	AAEL023603	1	protein_coding			GO:0005634
1800	AAEL023603	1	protein_coding			GO:0000786
1801	AAEL023603	1	protein_coding			GO:0046982
1802	AAEL023617	1	protein_coding			GO:0000398
1803	AAEL023617	1	protein_coding			GO:0030628
1804	AAEL023617	1	protein_coding			GO:0000386
1805	AAEL023625	1	protein_coding			GO:0003676
1806	AAEL023635	1	protein_coding			
1807	AAEL023745	1	protein_coding			GO:0016021
1808	AAEL023745	1	protein_coding			GO:0005509
1809	AAEL023745	1	protein_coding			GO:0007275
1810	AAEL023745	1	protein_coding			GO:0007219
1811	AAEL023745	1	protein_coding			GO:0030154
1812	AAEL023745	1	protein_coding			GO:0050793
1813	AAEL023745	1	protein_coding			GO:0005515
1814	AAEL023750	1	protein_coding			
1815	AAEL023829	1	protein_coding			GO:0046872
1816	AAEL023829	1	protein_coding			GO:0005548
1817	AAEL023829	1	protein_coding			GO:0015914
1818	AAEL023829	1	protein_coding			GO:0005622
1819	AAEL023991	1	protein_coding			
1820	AAEL024005	1	protein_coding			GO:0005515
1821	AAEL024053	1	protein_coding			GO:0005524
1822	AAEL024053	1	protein_coding			GO:0016020
1823	AAEL024053	1	protein_coding			GO:0004675
1824	AAEL024053	1	protein_coding			GO:0004672
1825	AAEL024053	1	protein_coding			GO:0007178
1826	AAEL024053	1	protein_coding			GO:0006468
1827	AAEL024164	1	protein_coding			GO:0016021
1828	AAEL024164	1	protein_coding			GO:0090482
1829	AAEL024164	1	protein_coding			GO:0051180
1830	AAEL024179	1	protein_coding			GO:0005743
1831	AAEL024179	1	protein_coding			GO:0055085
1832	AAEL024179	1	protein_coding			GO:0022857
1833	AAEL024184	1	protein_coding			GO:0006355
1834	AAEL024184	1	protein_coding			GO:0046983
1835	AAEL024210	1	protein_coding			GO:0007275
1836	AAEL024210	1	protein_coding			GO:0005515
1837	AAEL024258	1	protein_coding			
1838	AAEL024343	1	protein_coding			GO:0003676
1839	AAEL024396	1	protein_coding			GO:0006355
1840	AAEL024396	1	protein_coding			GO:0003700
1841	AAEL024396	1	protein_coding			GO:0035329
1842	AAEL024438	1	protein_coding			GO:0008376
1843	AAEL024438	1	protein_coding			GO:0032580
1844	AAEL024441	1	protein_coding			
1845	AAEL024519	1	protein_coding			
1846	AAEL024777	1	protein_coding			GO:0005515
1847	AAEL024784	1	protein_coding			GO:0006508
1848	AAEL024784	1	protein_coding			GO:0004252
1849	AAEL024849	1	protein_coding			GO:0005524
1850	AAEL024849	1	protein_coding			GO:0004672
1851	AAEL024849	1	protein_coding			GO:0006468
1852	AAEL024913	1	protein_coding			
1853	AAEL024977	1	protein_coding			
1854	AAEL024982	1	protein_coding			
1855	AAEL025045	1	protein_coding			
1856	AAEL025438	1	protein_coding			GO:0005515
1857	AAEL025503	1	protein_coding			GO:0046983
1858	AAEL025553	1	protein_coding			GO:0003735
1859	AAEL025553	1	protein_coding			GO:0006412
1860	AAEL025553	1	protein_coding			GO:0005840
1861	AAEL025553	1	protein_coding			GO:0005622
1862	AAEL025647	1	protein_coding			
1863	AAEL025656	1	protein_coding		EAT37499.1	GO:0016791
1864	AAEL025656	1	protein_coding		EAT37499.1	GO:0004725
1865	AAEL025656	1	protein_coding		EAT37499.1	GO:0008138
1866	AAEL025656	1	protein_coding		EAT37499.1	GO:0016311
1867	AAEL025656	1	protein_coding		EAT37499.1	GO:0006470
1868	AAEL025656	1	protein_coding			GO:0016791
1869	AAEL025656	1	protein_coding			GO:0004725
1870	AAEL025656	1	protein_coding			GO:0008138
1871	AAEL025656	1	protein_coding			GO:0016311
1872	AAEL025656	1	protein_coding			GO:0006470
1873	AAEL025658	1	protein_coding			GO:0005737
1874	AAEL025658	1	protein_coding			GO:0033925
1875	AAEL025815	1	protein_coding			
1876	AAEL025906	1	protein_coding			GO:0019243
1877	AAEL025906	1	protein_coding			GO:0004416
1878	AAEL025929	1	protein_coding			GO:0005515
1879	AAEL025993	1	protein_coding			GO:0005737
1880	AAEL025993	1	protein_coding			GO:0016491
1881	AAEL025993	1	protein_coding			GO:0055114
1882	AAEL025993	1	protein_coding			GO:0003824
1883	AAEL025993	1	protein_coding			GO:0016627
1884	AAEL025993	1	protein_coding			GO:0051536
1885	AAEL026010	1	protein_coding			GO:0031932
1886	AAEL026010	1	protein_coding			GO:0031929
1887	AAEL026089	1	protein_coding			
1888	AAEL026142	1	protein_coding			GO:0005737
1889	AAEL026142	1	protein_coding			GO:0016491
1890	AAEL026142	1	protein_coding			GO:0055114
1891	AAEL026142	1	protein_coding			GO:0047522
1892	AAEL026142	1	protein_coding			GO:0032440
1893	AAEL026227	1	protein_coding			GO:0035307
1894	AAEL026227	1	protein_coding			GO:0005515
1895	AAEL026227	1	protein_coding			GO:0007084
1896	AAEL026227	1	protein_coding			GO:0051721
1897	AAEL026253	1	protein_coding			GO:0006914
1898	AAEL026297	1	protein_coding			GO:0007165
1899	AAEL026297	1	protein_coding			GO:0005515
1900	AAEL026323	1	protein_coding			GO:0016020
1901	AAEL026323	1	protein_coding			GO:0007165
1902	AAEL026323	1	protein_coding			GO:0003924
1903	AAEL026323	1	protein_coding			GO:0005525
1904	AAEL026440	1	protein_coding			GO:0003824
1905	AAEL026440	1	protein_coding			GO:0009081
1906	AAEL026440	1	protein_coding			GO:0004084
1907	AAEL026468	1	protein_coding			GO:0003677
1908	AAEL026468	1	protein_coding			GO:0005634
1909	AAEL026468	1	protein_coding			GO:0003899
1910	AAEL026468	1	protein_coding			GO:0006351
1911	AAEL026478	1	protein_coding			GO:0007165
1912	AAEL026478	1	protein_coding			GO:0005515
1913	AAEL026486	1	protein_coding			GO:0035556
1914	AAEL026486	1	protein_coding			GO:0005886
1915	AAEL026486	1	protein_coding			GO:0006171
1916	AAEL026486	1	protein_coding			GO:0004016
1917	AAEL026486	1	protein_coding			GO:0009190
1918	AAEL026486	1	protein_coding			GO:0016849
1919	AAEL026571	1	protein_coding			
1920	AAEL026574	1	protein_coding			GO:0008270
1921	AAEL026574	1	protein_coding			GO:0005634
1922	AAEL026574	1	protein_coding			GO:0003700
1923	AAEL026574	1	protein_coding			GO:0003676
1924	AAEL026603	1	protein_coding			GO:0016021
1925	AAEL026603	1	protein_coding			GO:0005216
1926	AAEL026603	1	protein_coding			GO:0034220
1927	AAEL026603	1	protein_coding			GO:0005515
1928	AAEL026630	1	protein_coding			GO:0005515
1929	AAEL026744	1	protein_coding			GO:0006508
1930	AAEL026744	1	protein_coding			GO:0008234
1931	AAEL026744	1	protein_coding			GO:0004197
1932	AAEL026744	1	protein_coding			GO:0006915
1933	AAEL026744	1	protein_coding			GO:0097200
1934	AAEL026819	1	protein_coding			
1935	AAEL026894	1	protein_coding			GO:0005515
1936	AAEL026915	1	protein_coding			GO:0005975
1937	AAEL026915	1	protein_coding			GO:0004553
1938	AAEL026960	1	protein_coding			
1939	AAEL027002	1	protein_coding			GO:0007264
1940	AAEL027002	1	protein_coding			GO:0005085
1941	AAEL027002	1	protein_coding			GO:0005622
1942	AAEL027069	1	protein_coding		EAT33392.1	GO:0016021
1943	AAEL027069	1	protein_coding			
1944	AAEL027083	1	protein_coding			
1945	AAEL027088	1	protein_coding			GO:0005515
1946	AAEL027239	1	protein_coding			GO:0008270
1947	AAEL027239	1	protein_coding			GO:0005634
1948	AAEL027239	1	protein_coding			GO:0003700
1949	AAEL027239	1	protein_coding			GO:0003676
1950	AAEL027311	1	protein_coding			
1951	AAEL027512	1	protein_coding			GO:0031932
1952	AAEL027512	1	protein_coding			GO:0031929
1953	AAEL027512	1	protein_coding			GO:0031931
1954	AAEL027512	1	protein_coding			GO:0032008
1955	AAEL027512	1	protein_coding			GO:0005515
1956	AAEL027520	1	protein_coding			GO:0016020
1957	AAEL027520	1	protein_coding			GO:0006811
1958	AAEL027520	1	protein_coding			GO:0016021
1959	AAEL027520	1	protein_coding			GO:0005216
1960	AAEL027520	1	protein_coding			GO:0005230
1961	AAEL027520	1	protein_coding			GO:0004888
1962	AAEL027520	1	protein_coding			GO:0004890
1963	AAEL027520	1	protein_coding			GO:0034220
1964	AAEL027533	1	protein_coding			GO:0005515
1965	AAEL027672	1	protein_coding			GO:0008270
1966	AAEL027672	1	protein_coding			GO:0005634
1967	AAEL027672	1	protein_coding			GO:0003700
1968	AAEL027672	1	protein_coding			GO:0003676
1969	AAEL027809	1	protein_coding			GO:0016491
1970	AAEL027821	1	protein_coding			
1971	AAEL027829	1	protein_coding			GO:0052689
1972	AAEL027829	1	protein_coding			GO:0006629
1973	AAEL027829	1	protein_coding			GO:0004806
1974	AAEL027829	1	protein_coding			GO:0005515
1975	AAEL027897	1	protein_coding			GO:0008270
1976	AAEL027897	1	protein_coding			GO:0005634
1977	AAEL027897	1	protein_coding			GO:0003700
1978	AAEL027897	1	protein_coding			GO:0003676
1979	AAEL027903	1	protein_coding		EAT38311.1	GO:0005524
1980	AAEL027903	1	protein_coding		EAT38311.1	GO:0019789
1981	AAEL027903	1	protein_coding		EAT38312.1	GO:0005524
1982	AAEL027903	1	protein_coding		EAT38312.1	GO:0019789
1983	AAEL027914	1	protein_coding			GO:0016020
1984	AAEL027914	1	protein_coding			GO:0006897
1985	AAEL028056	1	protein_coding			GO:0035556
1986	AAEL028056	1	protein_coding			GO:0009190
1987	AAEL028056	1	protein_coding			GO:0016849
1988	AAEL028129	1	protein_coding	Nuclear transcription factor Y subunit gamma [Source:UniProtKB/TrEMBL;Acc:A0A0P6K0W4]		GO:0003677
1989	AAEL028129	1	protein_coding	Nuclear transcription factor Y subunit gamma [Source:UniProtKB/TrEMBL;Acc:A0A0P6K0W4]		GO:0006355
1990	AAEL028129	1	protein_coding	Nuclear transcription factor Y subunit gamma [Source:UniProtKB/TrEMBL;Acc:A0A0P6K0W4]		GO:0003700
1991	AAEL028129	1	protein_coding	Nuclear transcription factor Y subunit gamma [Source:UniProtKB/TrEMBL;Acc:A0A0P6K0W4]		GO:0046982
1992	AAEL028129	1	protein_coding	Nuclear transcription factor Y subunit gamma [Source:UniProtKB/TrEMBL;Acc:A0A0P6K0W4]		GO:0016602
1993	AAEL028236	1	protein_coding			GO:0005515
